,datetime,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,command_count,last_command_mss_coarse_time,last_command_mss_fine_time,word__spare,last_command_opcode,last_command_parameter_1,last_command_parameter_2,last_command_parameter_3,last_command_parameter_4,last_command_parameter_5,last_command_parameter_6,word_23_spare,word_24_spare,word_25_spare,word_26_spare,word_27_spare,word_28_spare,word_29_spare,word_30_spare,command_response_high_word,command_response_low_word
133,03/06/2017 03:12:42.8112,402,17,0,57,60,0,0,0,1,1025,3,51,49,4855732,0,0,51,1172869956,197,105,61,2001,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2001
134,03/06/2017 03:13:15.7275,402,17,0,57,60,0,0,0,1,1025,3,52,49,4888333,0,0,52,1172869988,88,105,8,152,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,152
135,03/06/2017 03:13:49.6809,402,17,0,57,60,0,0,0,1,1025,3,53,49,4922234,0,0,53,1172870022,63,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
136,03/06/2017 03:15:41.8031,402,17,0,57,60,0,0,0,1,1025,3,54,49,5034338,0,0,54,1172870134,108,105,62,11,150,0,0,0,0.0,0,0,0,0,0,0,0,0,0,150
137,03/06/2017 03:16:11.7281,402,17,0,57,60,0,0,0,1,1025,3,55,49,5064239,0,0,55,1172870164,77,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
138,03/06/2017 03:16:32.8482,402,17,0,57,60,0,0,0,1,1025,3,56,49,5085940,0,0,56,1172870186,238,105,62,12,90,0,0,0,0.0,0,0,0,0,0,0,0,0,0,90
139,03/06/2017 03:18:21.8207,402,17,0,57,60,0,0,0,1,1025,3,57,49,5194244,0,0,57,1172870294,66,105,8,112,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,112
140,03/06/2017 03:21:08.8167,402,17,0,57,60,0,0,0,1,1025,3,58,49,5361449,0,0,58,1172870461,126,105,8,154,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,154
141,03/06/2017 03:21:42.8737,402,17,0,57,60,0,0,0,1,1025,3,59,49,5395651,0,0,59,1172870495,181,105,61,3000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3000
142,03/06/2017 03:22:10.8987,402,17,0,57,60,0,0,0,1,1025,3,60,49,5423852,0,0,60,1172870523,239,105,62,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
143,03/06/2017 03:23:18.7177,402,17,0,57,60,0,0,0,1,1025,3,61,49,5491154,0,0,61,1172870591,38,105,60,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
144,03/06/2017 03:23:49.8427,402,17,0,57,60,0,0,0,1,1025,3,62,49,5522455,0,0,62,1172870622,107,105,8,120,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,120
145,03/06/2017 03:25:28.8207,402,17,0,57,60,0,0,0,1,1025,3,63,49,5621559,0,0,63,1172870721,137,105,62,92,4000,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4000
146,03/06/2017 03:25:59.8127,402,17,0,57,60,0,0,0,1,1025,3,64,49,5652660,0,0,64,1172870752,186,105,8,192,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,192
147,03/06/2017 03:26:36.7207,402,17,0,57,60,0,0,0,1,1025,3,65,49,5689861,0,0,65,1172870789,242,105,63,21,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,6784
148,03/06/2017 03:28:17.7977,402,17,0,58,60,0,0,0,1,1025,3,66,49,5790165,0,0,66,1172870890,43,105,8,121,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,121
149,03/06/2017 03:34:29.7197,402,17,0,58,60,0,0,0,1,1025,3,67,49,6162478,0,0,67,1172871262,144,105,8,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,129
150,03/06/2017 03:35:15.7457,402,17,0,58,60,0,0,0,1,1025,3,68,49,6208679,0,0,68,1172871308,208,105,8,155,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,155
151,03/06/2017 03:39:24.7436,402,17,0,58,60,0,0,0,1,1025,3,69,49,6458088,0,0,69,1172871558,46,105,13,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
152,03/06/2017 03:39:24.7546,402,17,0,58,60,0,0,0,1,1025,3,69,49,6458088,0,0,69,1172871558,46,105,13,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
153,03/06/2017 03:39:47.7829,402,17,0,58,60,0,0,0,1,1025,3,70,49,6480289,0,0,70,1172871580,82,105,61,4000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4000
154,03/06/2017 03:40:04.6686,402,17,0,58,60,0,0,0,1,1025,3,71,49,6497589,0,0,71,1172871597,152,105,8,150,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,150
155,03/06/2017 03:40:22.6564,402,17,0,58,60,0,0,0,1,1025,3,72,49,6515790,0,0,72,1172871615,215,105,8,154,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,154
156,03/06/2017 03:40:49.7091,402,17,0,58,60,0,0,0,1,1025,3,73,49,6543091,0,0,73,1172871643,19,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
157,03/06/2017 03:41:32.7344,402,17,0,58,60,0,0,0,1,1025,3,74,49,6585292,0,0,74,1172871685,89,105,62,11,150,0,0,0,0.0,0,0,0,0,0,0,0,0,0,150
158,03/06/2017 03:42:29.6891,402,17,0,58,60,0,0,0,1,1025,3,75,49,6642595,0,0,75,1172871742,142,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
159,03/06/2017 03:43:33.6495,402,17,0,58,60,0,0,0,1,1025,3,76,49,6706797,0,0,76,1172871806,225,105,62,12,90,0,0,0,0.0,0,0,0,0,0,0,0,0,0,90
160,03/06/2017 03:45:19.6891,402,17,0,58,60,0,0,0,1,1025,3,77,49,6812300,0,0,77,1172871912,86,105,8,113,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,113
161,03/06/2017 03:48:59.6281,402,17,0,57,60,0,0,0,1,1025,3,78,49,7032508,0,0,78,1172872132,143,105,61,4001,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4001
162,03/06/2017 03:49:26.7768,402,17,0,58,60,0,0,0,1,1025,3,79,49,7059709,0,0,79,1172872159,199,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
163,03/06/2017 03:50:04.7316,402,17,0,57,60,0,0,0,1,1025,3,80,49,7098011,0,0,80,1172872197,247,105,62,11,150,0,0,0,0.0,0,0,0,0,0,0,0,0,0,150
164,03/06/2017 03:51:34.6386,402,17,0,57,60,0,0,0,1,1025,3,81,49,7187414,0,0,81,1172872287,126,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
165,03/06/2017 03:51:56.7408,402,17,0,57,60,0,0,0,1,1025,3,82,49,7209615,0,0,82,1172872309,187,105,62,12,90,0,0,0,0.0,0,0,0,0,0,0,0,0,0,90
166,03/06/2017 03:52:23.7235,402,17,0,57,60,0,0,0,1,1025,3,83,49,7236815,0,0,83,1172872336,235,105,8,114,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,114
167,03/06/2017 03:54:56.6511,402,17,0,57,60,0,0,0,1,1025,3,84,49,7389221,0,0,84,1172872489,46,105,61,4002,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4002
168,03/06/2017 03:55:20.7451,402,17,0,57,60,0,0,0,1,1025,3,85,49,7413322,0,0,85,1172872513,80,105,62,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
169,03/06/2017 03:56:48.6111,402,17,0,57,60,0,0,0,1,1025,3,86,49,7501525,0,0,86,1172872601,162,105,8,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,130
170,03/06/2017 03:58:33.6871,402,17,0,57,60,0,0,0,1,1025,3,87,49,7606728,0,0,87,1172872706,219,105,62,31,8000,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8000
171,03/06/2017 03:59:09.6751,402,17,0,57,60,0,0,0,1,1025,3,88,49,7643030,0,0,88,1172872743,10,105,62,32,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5
172,03/06/2017 03:59:42.7621,402,17,0,57,60,0,0,0,1,1025,3,89,49,7675231,0,0,89,1172872775,65,105,8,131,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,131
173,03/06/2017 04:01:02.6291,402,17,0,58,60,0,0,0,1,1025,3,90,49,7755334,0,0,90,1172872855,122,105,8,139,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,139
174,03/06/2017 04:02:21.6701,402,17,0,58,60,0,0,0,1,1025,3,91,49,7834736,0,0,91,1172872934,190,105,8,155,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,155
175,03/06/2017 04:06:28.7580,402,17,0,58,60,0,0,0,1,1025,3,92,49,8081745,0,0,92,1172873181,198,105,18,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
176,03/06/2017 04:11:44.7386,402,17,0,57,60,0,0,0,1,1025,3,93,49,8397956,0,0,93,1172873498,16,105,19,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
177,03/06/2017 04:13:25.5877,402,17,0,57,60,0,0,0,1,1025,3,94,49,8498260,0,0,94,1172873598,85,105,61,6001,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6001
178,03/06/2017 04:13:52.5764,402,17,0,57,60,0,0,0,1,1025,3,95,49,8525461,0,0,95,1172873625,140,105,18,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
179,03/06/2017 04:14:07.6419,402,17,0,57,60,0,0,0,1,1025,3,96,49,8540761,0,0,96,1172873640,189,105,19,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
180,03/06/2017 04:14:24.7166,402,17,0,57,60,0,0,0,1,1025,3,97,49,8557862,0,0,97,1172873657,252,105,61,6002,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6002
181,03/06/2017 04:14:39.5851,402,17,0,57,60,0,0,0,1,1025,3,98,49,8572162,0,0,98,1172873672,57,105,18,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
182,03/06/2017 04:14:53.6355,402,17,0,57,60,0,0,0,1,1025,3,99,49,8586463,0,0,99,1172873686,125,105,19,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
183,03/06/2017 04:15:17.6699,402,17,0,57,60,0,0,0,1,1025,3,100,49,8610564,0,0,100,1172873710,167,105,61,6003,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6003
184,03/06/2017 04:15:31.6263,402,17,0,57,60,0,0,0,1,1025,3,101,49,8624764,0,0,101,1172873724,225,105,18,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
185,03/06/2017 04:15:51.6593,402,17,0,57,60,0,0,0,1,1025,3,102,49,8645065,0,0,102,1172873745,34,105,19,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
186,03/06/2017 04:15:51.6713,402,17,0,57,60,0,0,0,1,1025,3,102,49,8645065,0,0,102,1172873745,34,105,19,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
