,datetime,ascii_data,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,sample_count,packet_timetag_ms_in_week,user_metadata,cell_string_id,segment_count,iv_data_1_amp,iv_data_2_vdc,iv_data_3_amp,iv_data_4_vdc,iv_data_5_amp,iv_data_6_vdc,iv_data_7_amp,iv_data_8_vdc,iv_data_9_amp,iv_data_10_vdc,iv_data_11_amp,iv_data_12_vdc,iv_data_13_amp,iv_data_14_vdc,iv_data_15_amp,iv_data_16_vdc
173073,09/27/2016 05:48:58.5509,,402,1,0,57,48,0,0,0,1,1033,3,9762,49,15697823,0,0,1.0,15692538.0,0.0,1.0,27.0,0.401123046875,1.66015625,0.39794921875,1.68359375,0.396728515625,1.671875,0.40234375,1.6640625,0.399658203125,1.6923828125,0.397216796875,1.6796875,0.402587890625,1.66796875,0.401123046875,1.6884765625
173074,09/27/2016 05:48:58.5609,,402,1,0,57,48,0,0,0,1,1033,3,9763,49,15697923,0,0,1.0,15692538.0,0.0,1.0,27.0,0.401123046875,1.66015625,0.39794921875,1.68359375,0.396728515625,1.671875,0.40234375,1.6640625,0.399658203125,1.6923828125,0.397216796875,1.6796875,0.402587890625,1.66796875,0.401123046875,1.6884765625
173075,09/27/2016 05:48:59.3710,,402,1,0,57,48,0,0,0,1,1033,3,9764,49,15698023,0,0,1.0,15692538.0,0.0,1.0,28.0,0.39697265625,1.68359375,0.40185546875,1.66796875,0.402587890625,1.6884765625,0.39794921875,1.6923828125,0.40185546875,1.671875,0.404296875,1.6884765625,0.399658203125,1.6962890625,0.40234375,1.67578125
173076,09/27/2016 05:48:59.3800,,402,1,0,57,48,0,0,0,1,1033,3,9765,49,15698123,0,0,1.0,15692538.0,0.0,1.0,28.0,0.39697265625,1.68359375,0.40185546875,1.66796875,0.402587890625,1.6884765625,0.39794921875,1.6923828125,0.40185546875,1.671875,0.404296875,1.6884765625,0.399658203125,1.6962890625,0.40234375,1.67578125
173077,09/27/2016 05:48:59.3900,,402,1,0,57,48,0,0,0,1,1033,3,9766,49,15698223,0,0,1.0,15692538.0,0.0,1.0,29.0,0.40576171875,1.6884765625,0.4013671875,1.6923828125,0.40283203125,1.7080078125,0.407470703125,1.6884765625,0.4033203125,1.6923828125,0.4033203125,1.7197265625,0.408935546875,1.7041015625,0.40576171875,1.6962890625
173078,09/27/2016 05:48:59.3980,,402,1,0,57,48,0,0,0,1,1033,3,9767,49,15698323,0,0,1.0,15692538.0,0.0,1.0,29.0,0.40576171875,1.6884765625,0.4013671875,1.6923828125,0.40283203125,1.7080078125,0.407470703125,1.6884765625,0.4033203125,1.6923828125,0.4033203125,1.7197265625,0.408935546875,1.7041015625,0.40576171875,1.6962890625
173079,09/27/2016 05:48:59.4070,stop  ivsweep #0001 - cell 1,402,1,0,57,48,0,0,0,1,1026,3,1050,49,15698404,0,0,,,,,,,,,,,,,,,,,,,,,
173080,09/27/2016 05:48:59.4070,,402,1,0,57,48,0,0,0,1,1033,3,9768,49,15698423,0,0,1.0,15692538.0,0.0,1.0,30.0,0.404296875,1.7236328125,0.41015625,1.7158203125,0.40869140625,1.7041015625,0.406005859375,1.7275390625,0.411376953125,1.7275390625,0.411865234375,1.7119140625,0.4130859375,1.732421875,0.4091796875,1.740234375
173081,09/27/2016 05:48:59.4150,,402,1,0,57,48,0,0,0,1,1033,3,9769,49,15698523,0,0,1.0,15692538.0,0.0,1.0,30.0,0.404296875,1.7236328125,0.41015625,1.7158203125,0.40869140625,1.7041015625,0.406005859375,1.7275390625,0.411376953125,1.7275390625,0.411865234375,1.7119140625,0.4130859375,1.732421875,0.4091796875,1.740234375
173082,09/27/2016 05:48:59.4240,,402,1,0,57,48,0,0,0,1,1033,3,9770,49,15698623,0,0,1.0,15692538.0,0.0,1.0,30.0,0.404296875,1.7236328125,0.41015625,1.7158203125,0.40869140625,1.7041015625,0.406005859375,1.7275390625,0.411376953125,1.7275390625,0.411865234375,1.7119140625,0.4130859375,1.732421875,0.4091796875,1.740234375
173083,09/27/2016 05:48:59.4330,,402,1,0,57,48,0,0,0,1,1033,3,9771,49,15698723,0,0,1.0,15692538.0,0.0,1.0,30.0,0.404296875,1.7236328125,0.41015625,1.7158203125,0.40869140625,1.7041015625,0.406005859375,1.7275390625,0.411376953125,1.7275390625,0.411865234375,1.7119140625,0.4130859375,1.732421875,0.4091796875,1.740234375
173084,09/27/2016 05:48:59.4420,,402,1,0,57,48,0,0,0,1,1033,3,9772,49,15698823,0,0,1.0,15692538.0,0.0,1.0,30.0,0.404296875,1.7236328125,0.41015625,1.7158203125,0.40869140625,1.7041015625,0.406005859375,1.7275390625,0.411376953125,1.7275390625,0.411865234375,1.7119140625,0.4130859375,1.732421875,0.4091796875,1.740234375
