,datetime,ascii_data,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,damper_voltage_1,damper_voltage_2,word_13_spare,word_14_spare,word_15_spare,word_16_spare,temperature_1_left_damper,temperature_2_right_damper,temperature_3_center_mandrel,temperature_4_left_boom,temperature_5_right_boom,temperature_6_spm_1,temperature_7_spm_2,temperature_8_spm_3,temperature_9_spm_4,temperature_10_spm_5,temperature_11_spm_6,temperature_12_retraction_motor,temperature_13_spare,temperature_14_spare,temperature_15_spare,temperature_16_spare
21900,09/27/2016 02:10:50.0331,,402,1,0,53,48,0,0,0,1,1032,3,1969,49,2608389,0,0,0.0709838867188,0.0670166015625,52422.0,52422.0,52422.0,52422.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.25,273.0,273.0,273.0,273.25
21901,09/27/2016 02:10:50.0811,,402,1,0,53,48,0,0,0,1,1032,3,1970,49,2608889,0,0,0.0709838867188,0.0670166015625,52922.0,52922.0,52922.0,52922.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.25,273.0,273.0,273.0,273.25
21902,09/27/2016 02:10:50.9282,,402,1,0,53,48,0,0,0,1,1032,3,1971,49,2609389,0,0,0.0709838867188,0.0670166015625,53422.0,53422.0,53422.0,53422.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.25,273.0,273.0,273.0,273.25
21903,09/27/2016 02:10:50.9762,,402,1,0,53,48,0,0,0,1,1032,3,1972,49,2609889,0,0,0.0709838867188,0.0670166015625,53922.0,53922.0,53922.0,53922.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.25,273.0,273.0,273.0,273.25
21904,09/27/2016 02:10:52.0323,,402,1,0,53,48,0,0,0,1,1032,3,1973,49,2610389,0,0,0.0709838867188,0.0670166015625,54422.0,54422.0,54422.0,54422.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.0,273.0,273.0,273.25
21905,09/27/2016 02:10:52.0753,,402,1,0,53,48,0,0,0,1,1032,3,1974,49,2610889,0,0,0.0709838867188,0.0670166015625,54922.0,54922.0,54922.0,54922.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.0,273.0,273.0,273.25
21906,09/27/2016 02:10:52.9204,,402,1,0,53,48,0,0,0,1,1032,3,1975,49,2611389,0,0,0.0709838867188,0.0670166015625,55422.0,55422.0,55422.0,55422.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.0,273.0,273.0,273.25
21907,09/27/2016 02:10:52.9634,,402,1,0,53,48,0,0,0,1,1032,3,1976,49,2611889,0,0,0.0709838867188,0.0670166015625,55922.0,55922.0,55922.0,55922.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.0,273.0,273.0,273.25
21908,09/27/2016 02:10:54.0185,,402,1,0,53,48,0,0,0,1,1032,3,1977,49,2612389,0,0,0.0709838867188,0.0670166015625,56422.0,56422.0,56422.0,56422.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.0,273.0,273.0,273.25
21909,09/27/2016 02:10:54.0625,,402,1,0,53,48,0,0,0,1,1032,3,1978,49,2612889,0,0,0.0709838867188,0.0670166015625,56922.0,56922.0,56922.0,56922.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.0,273.0,273.0,273.25
21910,09/27/2016 02:10:54.9226,,402,1,0,53,48,0,0,0,1,1032,3,1979,49,2613389,0,0,0.0709838867188,0.0670166015625,57422.0,57422.0,57422.0,57422.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.0,273.0
21911,09/27/2016 02:10:54.9686,,402,1,0,53,48,0,0,0,1,1032,3,1980,49,2613889,0,0,0.0709838867188,0.0670166015625,57922.0,57922.0,57922.0,57922.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.0,273.0
21912,09/27/2016 02:10:56.0147,,402,1,0,53,48,0,0,0,1,1032,3,1981,49,2614389,0,0,0.0709838867188,0.0670166015625,58422.0,58422.0,58422.0,58422.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.0,273.0
21913,09/27/2016 02:10:56.0597,,402,1,0,53,48,0,0,0,1,1032,3,1982,49,2614889,0,0,0.0709838867188,0.0670166015625,58922.0,58922.0,58922.0,58922.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.0,273.0
21914,09/27/2016 02:10:56.9068,,402,1,0,53,48,0,0,0,1,1032,3,1983,49,2615389,0,0,0.0709838867188,0.0670166015625,59422.0,59422.0,59422.0,59422.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.0,273.0
21915,09/27/2016 02:10:56.9508,,402,1,0,53,48,0,0,0,1,1032,3,1984,49,2615889,0,0,0.0709838867188,0.0670166015625,59922.0,59922.0,59922.0,59922.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.0,273.0
21916,09/27/2016 02:10:57.9969,,402,1,0,53,48,0,0,0,1,1032,3,1985,49,2616389,0,0,0.0709838867188,0.0670166015625,60422.0,60422.0,60422.0,60422.0,22.546875,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.25,273.25,273.0,273.0
21917,09/27/2016 02:10:58.0409,,402,1,0,53,48,0,0,0,1,1032,3,1986,49,2616889,0,0,0.0709838867188,0.0670166015625,60922.0,60922.0,60922.0,60922.0,22.546875,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.25,273.25,273.0,273.0
21918,09/27/2016 02:10:58.8930,,402,1,0,53,48,0,0,0,1,1032,3,1987,49,2617389,0,0,0.0709838867188,0.0670166015625,61422.0,61422.0,61422.0,61422.0,22.546875,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.25,273.25,273.0,273.0
21919,09/27/2016 02:10:58.9370,,402,1,0,53,48,0,0,0,1,1032,3,1988,49,2617889,0,0,0.0709838867188,0.0670166015625,61922.0,61922.0,61922.0,61922.0,22.546875,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.25,273.25,273.0,273.0
21920,09/27/2016 02:10:59.9831,,402,1,0,53,48,0,0,0,1,1032,3,1989,49,2618389,0,0,0.0709838867188,0.0670166015625,62422.0,62422.0,62422.0,62422.0,22.625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.25,273.25,273.0
21921,09/27/2016 02:11:00.0281,,402,1,0,53,48,0,0,0,1,1032,3,1990,49,2618889,0,0,0.0709838867188,0.0670166015625,62922.0,62922.0,62922.0,62922.0,22.625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.25,273.25,273.0
21922,09/27/2016 02:11:00.8842,,402,1,0,53,48,0,0,0,1,1032,3,1991,49,2619389,0,0,0.0709838867188,0.0670166015625,63422.0,63422.0,63422.0,63422.0,22.625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.25,273.25,273.0
21923,09/27/2016 02:11:00.9282,,402,1,0,53,48,0,0,0,1,1032,3,1992,49,2619889,0,0,0.0709838867188,0.0670166015625,63922.0,63922.0,63922.0,63922.0,22.625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.25,273.25,273.0
21924,09/27/2016 02:11:01.9843,,402,1,0,53,48,0,0,0,1,1032,3,1993,49,2620389,0,0,0.0709838867188,0.0670166015625,64422.0,64422.0,64422.0,64422.0,22.625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.25,273.25,273.0
21925,09/27/2016 02:11:02.0303,,402,1,0,53,48,0,0,0,1,1032,3,1994,49,2620889,0,0,0.0709838867188,0.0670166015625,64922.0,64922.0,64922.0,64922.0,22.625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.25,273.25,273.0
21926,09/27/2016 02:11:02.8804,,402,1,0,53,48,0,0,0,1,1032,3,1995,49,2621389,0,0,0.0709838867188,0.0670166015625,65422.0,65422.0,65422.0,65422.0,22.625,273.25,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21927,09/27/2016 02:11:02.9274,,402,1,0,53,48,0,0,0,1,1032,3,1996,49,2621889,0,0,0.0709838867188,0.0670166015625,386.0,386.0,386.0,386.0,22.625,273.25,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21928,09/27/2016 02:11:03.9725,,402,1,0,53,48,0,0,0,1,1032,3,1997,49,2622389,0,0,0.0709838867188,0.0670166015625,886.0,886.0,886.0,886.0,22.625,273.25,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21929,09/27/2016 02:11:04.0155,,402,1,0,53,48,0,0,0,1,1032,3,1998,49,2622889,0,0,0.0709838867188,0.0670166015625,1386.0,1386.0,1386.0,1386.0,22.625,273.25,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21930,09/27/2016 02:11:04.8686,,402,1,0,53,48,0,0,0,1,1032,3,1999,49,2623389,0,0,0.0709838867188,0.0670166015625,1886.0,1886.0,1886.0,1886.0,22.625,273.25,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21931,09/27/2016 02:11:04.9106,,402,1,0,53,48,0,0,0,1,1032,3,2000,49,2623889,0,0,0.0709838867188,0.0670166015625,2386.0,2386.0,2386.0,2386.0,22.625,273.25,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21932,09/27/2016 02:11:05.9647,,402,1,0,53,48,0,0,0,1,1032,3,2001,49,2624389,0,0,0.0709838867188,0.0670166015625,2886.0,2886.0,2886.0,2886.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.0,273.25,273.0,273.0,273.25
21933,09/27/2016 02:11:06.0087,,402,1,0,53,48,0,0,0,1,1032,3,2002,49,2624889,0,0,0.0709838867188,0.0670166015625,3386.0,3386.0,3386.0,3386.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.0,273.25,273.0,273.0,273.25
21934,09/27/2016 02:11:06.8678,,402,1,0,53,48,0,0,0,1,1032,3,2003,49,2625389,0,0,0.0709838867188,0.0670166015625,3886.0,3886.0,3886.0,3886.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.0,273.25,273.0,273.0,273.25
21935,09/27/2016 02:11:06.9138,,402,1,0,53,48,0,0,0,1,1032,3,2004,49,2625889,0,0,0.0709838867188,0.0670166015625,4386.0,4386.0,4386.0,4386.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.0,273.25,273.0,273.0,273.25
21936,09/27/2016 02:11:07.9719,,402,1,0,53,48,0,0,0,1,1032,3,2005,49,2626389,0,0,0.0709838867188,0.0670166015625,4886.0,4886.0,4886.0,4886.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.0,273.25,273.0,273.0,273.25
21937,09/27/2016 02:11:08.0169,,402,1,0,53,48,0,0,0,1,1032,3,2006,49,2626889,0,0,0.0709838867188,0.0670166015625,5386.0,5386.0,5386.0,5386.0,22.59375,273.25,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.0,273.25,273.0,273.0,273.25
21938,09/27/2016 02:11:08.8730,,402,1,0,53,48,0,0,0,1,1032,3,2007,49,2627389,0,0,0.0709838867188,0.0670166015625,5886.0,5886.0,5886.0,5886.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.0,273.25,273.0,273.0
21939,09/27/2016 02:11:08.9190,,402,1,0,53,48,0,0,0,1,1032,3,2008,49,2627889,0,0,0.0709838867188,0.0670166015625,6386.0,6386.0,6386.0,6386.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.0,273.25,273.0,273.0
21940,09/27/2016 02:11:09.9841,,402,1,0,53,48,0,0,0,1,1032,3,2009,49,2628389,0,0,0.0709838867188,0.0670166015625,6886.0,6886.0,6886.0,6886.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.0,273.25,273.0,273.0
21941,09/27/2016 02:11:10.0271,,402,1,0,53,48,0,0,0,1,1032,3,2010,49,2628889,0,0,0.0709838867188,0.0670166015625,7386.0,7386.0,7386.0,7386.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.0,273.25,273.0,273.0
21942,09/27/2016 02:11:10.8832,,402,1,0,53,48,0,0,0,1,1032,3,2011,49,2629389,0,0,0.0709838867188,0.0670166015625,7886.0,7886.0,7886.0,7886.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.0,273.25,273.0,273.0
21943,09/27/2016 02:11:10.9252,,402,1,0,53,48,0,0,0,1,1032,3,2012,49,2629889,0,0,0.0709838867188,0.0670166015625,8386.0,8386.0,8386.0,8386.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.0,273.25,273.0,273.0
21944,09/27/2016 02:11:11.9703,,402,1,0,53,48,0,0,0,1,1032,3,2013,49,2630389,0,0,0.0709838867188,0.0670166015625,8886.0,8886.0,8886.0,8886.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.25,268.0,268.0,268.0,268.25,273.0,273.0,273.0,273.0
21945,09/27/2016 02:11:12.0143,,402,1,0,53,48,0,0,0,1,1032,3,2014,49,2630889,0,0,0.0709838867188,0.0670166015625,9386.0,9386.0,9386.0,9386.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.25,268.0,268.0,268.0,268.25,273.0,273.0,273.0,273.0
21946,09/27/2016 02:11:12.8594,,402,1,0,53,48,0,0,0,1,1032,3,2015,49,2631389,0,0,0.0709838867188,0.0670166015625,9886.0,9886.0,9886.0,9886.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.25,268.0,268.0,268.0,268.25,273.0,273.0,273.0,273.0
21947,09/27/2016 02:11:12.9024,,402,1,0,53,48,0,0,0,1,1032,3,2016,49,2631889,0,0,0.0709838867188,0.0670166015625,10386.0,10386.0,10386.0,10386.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.25,268.0,268.0,268.0,268.25,273.0,273.0,273.0,273.0
21948,09/27/2016 02:11:13.9615,,402,1,0,53,48,0,0,0,1,1032,3,2017,49,2632389,0,0,0.0709838867188,0.0670166015625,10886.0,10886.0,10886.0,10886.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.25,268.0,268.0,268.0,268.25,273.0,273.0,273.0,273.0
21949,09/27/2016 02:11:14.0075,,402,1,0,53,48,0,0,0,1,1032,3,2018,49,2632889,0,0,0.0709838867188,0.0670166015625,11386.0,11386.0,11386.0,11386.0,22.546875,273.0,273.25,273.0,257.0,257.0,257.0,257.25,268.0,268.0,268.0,268.25,273.0,273.0,273.0,273.0
21950,09/27/2016 02:11:14.8676,,402,1,0,53,48,0,0,0,1,1032,3,2019,49,2633389,0,0,0.0709838867188,0.0670166015625,11886.0,11886.0,11886.0,11886.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.25,273.25,273.0,273.0
21951,09/27/2016 02:11:14.9136,,402,1,0,53,48,0,0,0,1,1032,3,2020,49,2633889,0,0,0.0709838867188,0.0670166015625,12386.0,12386.0,12386.0,12386.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.25,273.25,273.0,273.0
21952,09/27/2016 02:11:15.9657,,402,1,0,53,48,0,0,0,1,1032,3,2021,49,2634389,0,0,0.0709838867188,0.0670166015625,12886.0,12886.0,12886.0,12886.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.25,273.25,273.0,273.0
21953,09/27/2016 02:11:16.0117,,402,1,0,53,48,0,0,0,1,1032,3,2022,49,2634889,0,0,0.0709838867188,0.0670166015625,13386.0,13386.0,13386.0,13386.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.25,273.25,273.0,273.0
21954,09/27/2016 02:11:16.8678,,402,1,0,53,48,0,0,0,1,1032,3,2023,49,2635389,0,0,0.0709838867188,0.0670166015625,13886.0,13886.0,13886.0,13886.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.25,273.25,273.0,273.0
21955,09/27/2016 02:11:16.9138,,402,1,0,53,48,0,0,0,1,1032,3,2024,49,2635889,0,0,0.0709838867188,0.0670166015625,14386.0,14386.0,14386.0,14386.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.25,273.25,273.0,273.0
21956,09/27/2016 02:11:17.9709,,402,1,0,53,48,0,0,0,1,1032,3,2025,49,2636389,0,0,0.0709838867188,0.0670166015625,14886.0,14886.0,14886.0,14886.0,22.59375,273.0,273.25,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.0
21957,09/27/2016 02:11:18.0139,,402,1,0,53,48,0,0,0,1,1032,3,2026,49,2636889,0,0,0.0709838867188,0.0670166015625,15386.0,15386.0,15386.0,15386.0,22.59375,273.0,273.25,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.0
21958,09/27/2016 02:11:18.8710,,402,1,0,53,48,0,0,0,1,1032,3,2027,49,2637389,0,0,0.0709838867188,0.0670166015625,15886.0,15886.0,15886.0,15886.0,22.59375,273.0,273.25,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.0
21959,09/27/2016 02:11:18.9140,,402,1,0,53,48,0,0,0,1,1032,3,2028,49,2637889,0,0,0.0709838867188,0.0670166015625,16386.0,16386.0,16386.0,16386.0,22.59375,273.0,273.25,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.0
21960,09/27/2016 02:11:19.9691,,402,1,0,53,48,0,0,0,1,1032,3,2029,49,2638389,0,0,0.0709838867188,0.0670166015625,16886.0,16886.0,16886.0,16886.0,22.59375,273.0,273.25,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.0
21961,09/27/2016 02:11:20.0181,,402,1,0,53,48,0,0,0,1,1032,3,2030,49,2638889,0,0,0.0709838867188,0.0670166015625,17386.0,17386.0,17386.0,17386.0,22.59375,273.0,273.25,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.0
21962,09/27/2016 02:11:20.8762,,402,1,0,53,48,0,0,0,1,1032,3,2031,49,2639389,0,0,0.0709838867188,0.0670166015625,17886.0,17886.0,17886.0,17886.0,22.546875,273.0,273.25,273.0,257.0,256.75,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.0,273.0
21963,09/27/2016 02:11:20.9192,,402,1,0,53,48,0,0,0,1,1032,3,2032,49,2639889,0,0,0.0709838867188,0.0670166015625,18386.0,18386.0,18386.0,18386.0,22.546875,273.0,273.25,273.0,257.0,256.75,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.0,273.0
21964,09/27/2016 02:11:21.9743,,402,1,0,53,48,0,0,0,1,1032,3,2033,49,2640389,0,0,0.0709838867188,0.0670166015625,18886.0,18886.0,18886.0,18886.0,22.546875,273.0,273.25,273.0,257.0,256.75,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.0,273.0
21965,09/27/2016 02:11:22.0213,,402,1,0,53,48,0,0,0,1,1032,3,2034,49,2640889,0,0,0.0709838867188,0.0670166015625,19386.0,19386.0,19386.0,19386.0,22.546875,273.0,273.25,273.0,257.0,256.75,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.0,273.0
21966,09/27/2016 02:11:22.8754,,402,1,0,53,48,0,0,0,1,1032,3,2035,49,2641389,0,0,0.0709838867188,0.0670166015625,19886.0,19886.0,19886.0,19886.0,22.546875,273.0,273.25,273.0,257.0,256.75,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.0,273.0
21967,09/27/2016 02:11:22.9204,,402,1,0,53,48,0,0,0,1,1032,3,2036,49,2641889,0,0,0.0709838867188,0.0670166015625,20386.0,20386.0,20386.0,20386.0,22.546875,273.0,273.25,273.0,257.0,256.75,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.0,273.0
21968,09/27/2016 02:11:23.9675,,402,1,0,53,48,0,0,0,1,1032,3,2037,49,2642389,0,0,0.0709838867188,0.0670166015625,20886.0,20886.0,20886.0,20886.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.25,273.25,273.25,273.0,273.25
21969,09/27/2016 02:11:24.0115,,402,1,0,53,48,0,0,0,1,1032,3,2038,49,2642889,0,0,0.0709838867188,0.0670166015625,21386.0,21386.0,21386.0,21386.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.25,273.25,273.25,273.0,273.25
21970,09/27/2016 02:11:24.8666,,402,1,0,53,48,0,0,0,1,1032,3,2039,49,2643389,0,0,0.0709838867188,0.0670166015625,21886.0,21886.0,21886.0,21886.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.25,273.25,273.25,273.0,273.25
21971,09/27/2016 02:11:24.9096,,402,1,0,53,48,0,0,0,1,1032,3,2040,49,2643889,0,0,0.0709838867188,0.0670166015625,22386.0,22386.0,22386.0,22386.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.25,273.25,273.25,273.0,273.25
21972,09/27/2016 02:11:25.9647,,402,1,0,53,48,0,0,0,1,1032,3,2041,49,2644389,0,0,0.0709838867188,0.0670166015625,22886.0,22886.0,22886.0,22886.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.25,273.25,273.25,273.0,273.25
21973,09/27/2016 02:11:26.0077,,402,1,0,53,48,0,0,0,1,1032,3,2042,49,2644889,0,0,0.0709838867188,0.0670166015625,23386.0,23386.0,23386.0,23386.0,22.59375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.25,273.25,273.25,273.0,273.25
21974,09/27/2016 02:11:27.0788,,402,1,0,53,48,0,0,0,1,1032,3,2043,49,2645389,0,0,0.0709838867188,0.0670166015625,23886.0,23886.0,23886.0,23886.0,22.625,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.25,273.0,273.25,273.0
21975,09/27/2016 02:11:27.1258,,402,1,0,53,48,0,0,0,1,1032,3,2044,49,2645889,0,0,0.0709838867188,0.0670166015625,24386.0,24386.0,24386.0,24386.0,22.625,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.25,273.0,273.25,273.0
21976,09/27/2016 02:11:27.9719,,402,1,0,53,48,0,0,0,1,1032,3,2045,49,2646389,0,0,0.0709838867188,0.0670166015625,24886.0,24886.0,24886.0,24886.0,22.625,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.25,273.0,273.25,273.0
21977,09/27/2016 02:11:28.0199,,402,1,0,53,48,0,0,0,1,1032,3,2046,49,2646889,0,0,0.0709838867188,0.0670166015625,25386.0,25386.0,25386.0,25386.0,22.625,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.25,273.0,273.25,273.0
21978,09/27/2016 02:11:28.8660,,402,1,0,53,48,0,0,0,1,1032,3,2047,49,2647389,0,0,0.0709838867188,0.0670166015625,25886.0,25886.0,25886.0,25886.0,22.625,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.25,273.25
21979,09/27/2016 02:11:28.9100,,402,1,0,53,48,0,0,0,1,1032,3,2048,49,2647889,0,0,0.0709838867188,0.0670166015625,26386.0,26386.0,26386.0,26386.0,22.625,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.25,273.25
21980,09/27/2016 02:11:29.9581,,402,1,0,53,48,0,0,0,1,1032,3,2049,49,2648389,0,0,0.0709838867188,0.0670166015625,26886.0,26886.0,26886.0,26886.0,22.625,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.25,273.25
21981,09/27/2016 02:11:30.0041,,402,1,0,53,48,0,0,0,1,1032,3,2050,49,2648889,0,0,0.0709838867188,0.0670166015625,27386.0,27386.0,27386.0,27386.0,22.625,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.25,273.25
21982,09/27/2016 02:11:30.8602,,402,1,0,53,48,0,0,0,1,1032,3,2051,49,2649389,0,0,0.0709838867188,0.0670166015625,27886.0,27886.0,27886.0,27886.0,22.625,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.25,273.25
21983,09/27/2016 02:11:30.9032,,402,1,0,53,48,0,0,0,1,1032,3,2052,49,2649889,0,0,0.0709838867188,0.0670166015625,28386.0,28386.0,28386.0,28386.0,22.625,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.0,268.25,268.25,268.0,273.0,273.0,273.25,273.25
21984,09/27/2016 02:11:31.9583,,402,1,0,53,48,0,0,0,1,1032,3,2053,49,2650389,0,0,0.0709838867188,0.0670166015625,28886.0,28886.0,28886.0,28886.0,22.59375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.0,273.0
21985,09/27/2016 02:11:32.0023,,402,1,0,53,48,0,0,0,1,1032,3,2054,49,2650889,0,0,0.0709838867188,0.0670166015625,29386.0,29386.0,29386.0,29386.0,22.59375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.0,273.0
21986,09/27/2016 02:11:33.0514,,402,1,0,53,48,0,0,0,1,1032,3,2055,49,2651389,0,0,0.0709838867188,0.0670166015625,29886.0,29886.0,29886.0,29886.0,22.59375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.0,273.0
