,datetime,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,command_count,last_command_mss_coarse_time,last_command_mss_fine_time,word__spare,last_command_opcode,last_command_parameter_1,last_command_parameter_2,last_command_parameter_3,last_command_parameter_4,last_command_parameter_5,last_command_parameter_6,word_23_spare,word_24_spare,word_25_spare,word_26_spare,word_27_spare,word_28_spare,word_29_spare,word_30_spare,command_response_high_word,command_response_low_word
19,09/27/2016 02:57:16.7696,402,1,0,54,48,0,0,0,1,1025,3,19,49,5395997,0,0,19,1159041438,55,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
20,09/27/2016 02:57:16.7786,402,1,0,54,48,0,0,0,1,1025,3,19,49,5395997,0,0,19,1159041438,55,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
21,09/27/2016 02:57:16.7876,402,1,0,54,48,0,0,0,1,1025,3,19,49,5395997,0,0,19,1159041438,55,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
22,09/27/2016 02:58:09.8706,402,1,0,54,48,0,0,0,1,1025,3,20,49,5448697,0,0,20,1159041490,231,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
23,09/27/2016 02:58:42.7226,402,1,0,54,48,0,0,0,1,1025,3,21,49,5481497,0,0,21,1159041523,201,105,62,12,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,30
24,09/27/2016 02:59:07.8166,402,1,0,54,48,0,0,0,1,1025,3,22,49,5506797,0,0,22,1159041548,255,105,8,112,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,112
25,09/27/2016 03:01:51.8463,402,1,0,54,48,0,0,0,1,1025,3,23,49,5670898,0,0,23,1159041713,39,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
26,09/27/2016 03:24:46.8017,402,1,0,55,48,0,0,0,1,1025,3,24,49,7045201,0,0,24,1159043087,106,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
27,09/27/2016 03:25:20.8101,402,1,0,55,48,0,0,0,1,1025,3,25,49,7079301,0,0,25,1159043121,147,105,62,12,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,30
28,09/27/2016 03:25:52.8944,402,1,0,55,48,0,0,0,1,1025,3,26,49,7111901,0,0,26,1159043154,47,105,8,116,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,116
29,09/27/2016 03:27:39.8891,402,1,0,55,48,0,0,0,1,1025,3,27,49,7218502,0,0,27,1159043260,196,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
30,09/27/2016 03:28:25.9277,402,1,0,55,48,0,0,0,1,1025,3,28,49,7265102,0,0,28,1159043307,91,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
31,09/27/2016 03:29:05.9137,402,1,0,55,48,0,0,0,1,1025,3,29,49,7304802,0,0,29,1159043347,11,105,62,12,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,30
32,09/27/2016 03:29:39.8500,402,1,0,55,48,0,0,0,1,1025,3,30,49,7338502,0,0,30,1159043380,188,105,8,113,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,113
33,09/27/2016 03:31:26.8127,402,1,0,55,48,0,0,0,1,1025,3,31,49,7445102,0,0,31,1159043487,98,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
34,09/27/2016 03:32:04.7485,402,1,0,55,48,0,0,0,1,1025,3,32,49,7483702,0,0,32,1159043526,2,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
35,09/27/2016 03:32:29.8150,402,1,0,55,48,0,0,0,1,1025,3,33,49,7508702,0,0,33,1159043550,242,105,62,12,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,30
36,09/27/2016 03:32:58.8449,402,1,0,55,48,0,0,0,1,1025,3,34,49,7537203,0,0,34,1159043579,129,105,8,117,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,117
37,09/27/2016 03:34:24.8435,402,1,0,55,48,0,0,0,1,1025,3,35,49,7623803,0,0,35,1159043666,6,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
38,09/27/2016 03:35:01.7292,402,1,0,55,48,0,0,0,1,1025,3,36,49,7660303,0,0,36,1159043702,140,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
39,09/27/2016 03:35:27.9389,402,1,0,55,48,0,0,0,1,1025,3,37,49,7687003,0,0,37,1159043729,65,105,62,12,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,30
40,09/27/2016 03:35:56.7567,402,1,0,55,48,0,0,0,1,1025,3,38,49,7715603,0,0,38,1159043757,221,105,8,114,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,114
41,09/27/2016 03:37:28.8839,402,1,0,55,48,0,0,0,1,1025,3,39,49,7807703,0,0,39,1159043849,244,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
42,09/27/2016 03:38:10.8241,402,1,0,55,48,0,0,0,1,1025,3,40,49,7849403,0,0,40,1159043891,159,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
43,09/27/2016 03:38:43.8014,402,1,0,55,48,0,0,0,1,1025,3,41,49,7882703,0,0,41,1159043924,247,105,62,12,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,30
44,09/27/2016 03:39:09.7690,402,1,0,55,48,0,0,0,1,1025,3,42,49,7908304,0,0,42,1159043950,150,105,8,118,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,118
45,09/27/2016 03:42:11.7982,402,1,0,55,48,0,0,0,1,1025,3,43,49,8090904,0,0,43,1159044133,57,105,62,1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
46,09/27/2016 03:42:41.8382,402,1,0,55,48,0,0,0,1,1025,3,44,49,8121104,0,0,44,1159044163,89,105,8,140,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,140
47,09/27/2016 04:00:34.5998,402,1,0,56,48,0,0,0,1,1025,3,45,49,9193507,0,0,45,1159045235,198,105,62,41,32000,0,0,0,0.0,0,0,0,0,0,0,0,0,0,32000
48,09/27/2016 04:01:30.6538,402,1,0,56,48,0,0,0,1,1025,3,46,49,9249907,0,0,46,1159045292,56,105,62,42,34,0,0,0,0.0,0,0,0,0,0,0,0,0,0,34
49,09/27/2016 04:02:14.6018,402,1,0,56,48,0,0,0,1,1025,3,47,49,9293307,0,0,47,1159045335,148,105,8,141,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,141
50,09/27/2016 04:05:35.7198,402,1,0,56,48,0,0,0,1,1025,3,48,49,9494808,0,0,48,1159045537,23,105,8,149,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,149
51,09/27/2016 04:06:41.6788,402,1,0,56,48,0,0,0,1,1025,3,49,49,9560208,0,0,49,1159045602,136,105,8,140,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,140
52,09/27/2016 04:07:30.6358,402,1,0,56,48,0,0,0,1,1025,3,50,49,9609508,0,0,50,1159045651,202,105,62,41,32000,0,0,0,0.0,0,0,0,0,0,0,0,0,0,32000
53,09/27/2016 04:08:02.5998,402,1,0,56,48,0,0,0,1,1025,3,51,49,9642008,0,0,51,1159045684,76,105,62,42,34,0,0,0,0.0,0,0,0,0,0,0,0,0,0,34
54,09/27/2016 04:08:29.6570,402,1,0,56,48,0,0,0,1,1025,3,52,49,9668308,0,0,52,1159045710,148,105,8,141,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,141
55,09/27/2016 04:12:17.7328,402,1,0,56,48,0,0,0,1,1025,3,53,49,9896909,0,0,53,1159045939,46,105,8,142,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,142
56,09/27/2016 04:14:59.6750,402,1,0,56,48,0,0,0,1,1025,3,54,49,10059009,0,0,54,1159046101,77,105,8,142,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,142
57,09/27/2016 04:17:43.6104,402,1,0,56,48,0,0,0,1,1025,3,55,49,10222509,0,0,55,1159046264,206,105,8,149,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,149
58,09/27/2016 04:26:54.6035,402,1,0,56,48,0,0,0,1,1025,3,56,49,10773311,0,0,56,1159046815,171,105,8,120,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,120
59,09/27/2016 04:49:43.6864,402,1,0,57,48,0,0,0,1,1025,3,57,49,12142014,0,0,57,1159048184,95,105,62,21,32000,0,0,0,0.0,0,0,0,0,0,0,0,0,0,32000
60,09/27/2016 04:50:19.6850,402,1,0,57,48,0,0,0,1,1025,3,58,49,12178214,0,0,58,1159048220,141,105,62,22,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5
61,09/27/2016 04:52:52.6494,402,1,0,57,48,0,0,0,1,1025,3,59,49,12331415,0,0,59,1159048373,195,105,23,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
62,09/27/2016 04:53:41.6915,402,1,0,57,48,0,0,0,1,1025,3,60,49,12380515,0,0,60,1159048422,222,105,8,121,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,121
63,09/27/2016 04:56:12.5764,402,1,0,57,48,0,0,0,1,1025,3,61,49,12531215,0,0,61,1159048573,127,105,8,122,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,122
64,09/27/2016 04:58:18.5443,402,1,0,57,48,0,0,0,1,1025,3,62,49,12657015,0,0,62,1159048699,91,105,8,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,129
65,09/27/2016 05:00:17.5423,402,1,0,57,48,0,0,0,1,1025,3,63,49,12776916,0,0,63,1159048819,70,105,8,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,130
66,09/27/2016 05:00:17.5523,402,1,0,57,48,0,0,0,1,1025,3,63,49,12776916,0,0,63,1159048819,70,105,8,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,130
67,09/27/2016 05:03:42.6633,402,1,0,57,48,0,0,0,1,1025,3,64,49,12981416,0,0,64,1159049023,182,105,62,31,32000,0,0,0,0.0,0,0,0,0,0,0,0,0,0,32000
68,09/27/2016 05:04:22.5383,402,1,0,57,48,0,0,0,1,1025,3,65,49,13021916,0,0,65,1159049064,74,105,62,32,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,16
69,09/27/2016 05:04:22.5463,402,1,0,57,48,0,0,0,1,1025,3,65,49,13021916,0,0,65,1159049064,74,105,62,32,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,16
70,09/27/2016 05:04:56.6223,402,1,0,57,48,0,0,0,1,1025,3,66,49,13055116,0,0,66,1159049097,114,105,8,131,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,131
71,09/27/2016 05:07:16.6183,402,1,0,57,48,0,0,0,1,1025,3,67,49,13195517,0,0,67,1159049237,212,105,8,132,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,132
72,09/27/2016 05:09:09.6023,402,1,0,57,48,0,0,0,1,1025,3,68,49,13308917,0,0,68,1159049351,77,105,8,139,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,139
73,09/27/2016 05:09:09.6113,402,1,0,57,48,0,0,0,1,1025,3,68,49,13308917,0,0,68,1159049351,77,105,8,139,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,139
74,09/27/2016 05:10:12.5313,402,1,0,57,48,0,0,0,1,1025,3,69,49,13371217,0,0,69,1159049413,138,105,8,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,130
75,09/27/2016 05:15:40.5641,402,1,0,57,48,0,0,0,1,1025,3,70,49,13699518,0,0,70,1159049741,227,105,42,2,1,0,3200,1600,0.0,0,0,0,0,0,0,0,0,0,2
76,09/27/2016 05:19:50.5191,402,1,0,57,48,0,0,0,1,1025,3,71,49,13949119,0,0,71,1159049991,109,105,43,2,1,0,500,1500,0.0,0,0,0,0,0,0,0,0,0,2
77,09/27/2016 05:21:04.5855,402,1,0,57,48,0,0,0,1,1025,3,72,49,14023319,0,0,72,1159050065,172,105,44,2,1,0,3,5,0.0,0,0,0,0,0,0,0,0,0,2
78,09/27/2016 05:28:33.4935,402,1,0,57,48,0,0,0,1,1025,3,73,49,14472120,0,0,73,1159050514,117,105,45,2,1,0,120,0,0.0,0,0,0,0,0,0,0,0,0,2
79,09/27/2016 05:29:27.6215,402,1,0,57,48,0,0,0,1,1025,3,74,49,14526820,0,0,74,1159050569,57,105,46,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
80,09/27/2016 05:34:49.5305,402,1,0,57,48,0,0,0,1,1025,3,75,49,14848821,0,0,75,1159050891,39,105,8,139,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,139
81,09/27/2016 05:37:59.5035,402,1,0,57,48,0,0,0,1,1025,3,76,49,15038521,0,0,76,1159051080,233,105,49,248,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
82,09/27/2016 05:39:03.6145,402,1,1,57,48,0,0,0,1,1025,3,77,49,15102922,0,0,77,1159051145,73,105,50,0,0,0,0,0,-107605600.0,0,0,0,0,0,0,0,0,0,1
83,09/27/2016 05:43:09.4445,402,1,0,57,48,0,0,0,1,1025,3,78,49,15348822,0,0,78,1159051391,56,105,52,30,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
84,09/27/2016 05:44:53.5595,402,1,0,57,48,0,0,0,1,1025,3,79,49,15452622,0,0,79,1159051495,4,105,52,60,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
85,09/27/2016 05:45:41.4725,402,1,1,57,48,0,0,0,1,1025,3,80,49,15500023,0,0,80,1159051542,103,105,49,256,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
86,09/27/2016 05:46:20.3365,402,1,0,57,48,0,0,0,1,1025,3,81,49,15539223,0,0,81,1159051581,156,105,49,255,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
87,09/27/2016 05:48:22.4963,402,1,0,57,48,0,0,0,1,1025,3,82,49,15661823,0,0,82,1159051704,53,105,47,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
88,09/27/2016 05:50:53.3924,402,1,0,57,48,0,0,0,1,1025,3,83,49,15812623,0,0,83,1159051854,254,105,48,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
89,09/27/2016 05:54:01.5062,402,1,0,57,48,0,0,0,1,1025,3,84,49,16000524,0,0,84,1159052042,226,105,47,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
90,09/27/2016 05:55:29.4070,402,1,0,57,48,0,0,0,1,1025,3,85,49,16088724,0,0,85,1159052131,37,105,48,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
91,09/27/2016 06:02:45.5366,402,17,0,56,48,0,0,0,1,1025,3,86,49,16524625,0,0,86,1159052567,5,105,13,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
92,09/27/2016 06:10:38.4159,402,17,0,56,48,0,0,0,1,1025,3,87,49,16997126,0,0,87,1159053039,122,105,14,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
93,09/27/2016 06:11:55.4446,402,17,0,56,48,0,0,0,1,1025,3,88,49,17074127,0,0,88,1159053116,142,105,18,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
94,09/27/2016 06:12:20.4131,402,17,0,56,48,0,0,0,1,1025,3,89,49,17099627,0,0,89,1159053141,255,105,19,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
95,09/27/2016 06:13:50.5181,402,17,0,56,48,0,0,0,1,1025,3,90,49,17189627,0,0,90,1159053231,253,105,17,1,1,3,0,0,0.0,0,0,0,0,0,0,0,0,0,1
96,09/27/2016 06:16:47.5328,402,17,0,56,48,0,0,0,1,1025,3,91,49,17366527,0,0,91,1159053408,245,105,15,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
97,09/27/2016 06:17:15.4956,402,17,0,56,48,0,0,0,1,1025,3,92,49,17394328,0,0,92,1159053436,197,105,14,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
98,09/27/2016 06:18:17.5438,402,17,1,56,48,0,0,0,1,1025,3,93,49,17456828,0,0,93,1159053499,54,105,18,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
99,09/27/2016 06:18:17.5538,402,17,1,56,48,0,0,0,1,1025,3,93,49,17456828,0,0,93,1159053499,54,105,18,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
100,09/27/2016 06:20:24.4255,402,17,0,56,48,0,0,0,1,1025,3,94,49,17583628,0,0,94,1159053626,10,105,15,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
101,09/27/2016 06:20:56.4277,402,17,0,56,48,0,0,0,1,1025,3,95,49,17615128,0,0,95,1159053657,147,105,60,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
102,09/27/2016 06:26:30.4261,402,17,0,56,48,0,0,0,1,1025,3,96,49,17949629,0,0,96,1159053991,255,105,8,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
103,09/27/2016 06:27:48.5919,402,17,0,56,48,0,0,0,1,1025,3,97,49,18027529,0,0,97,1159054069,230,105,60,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
104,09/27/2016 06:28:12.6093,402,17,0,56,48,0,0,0,1,1025,3,98,49,18051729,0,0,98,1159054094,27,105,8,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
105,09/27/2016 06:28:44.4275,402,17,0,56,48,0,0,0,1,1025,3,99,49,18083129,0,0,99,1159054125,134,105,60,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
106,09/27/2016 06:29:09.4510,402,17,0,56,48,0,0,0,1,1025,3,100,49,18108529,0,0,100,1159054150,236,105,8,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
